length	num_GC	number_of_fragments
378	0	8535
378	1	9890
378	2	12896
378	3	16066
378	4	14881
378	5	16856
378	6	19785
378	7	21433
378	8	22396
378	9	24551
378	10	24547
378	11	27135
378	12	30195
378	13	30624
378	14	30141
378	15	30734
378	16	30688
378	17	31510
378	18	32027
378	19	31711
378	20	33396
378	21	33558
378	22	32427
378	23	32348
378	24	33162
378	25	32919
378	26	33023
378	27	34259
378	28	33074
378	29	33437
378	30	34385
378	31	35315
378	32	36289
378	33	36725
378	34	36031
378	35	36078
378	36	36935
378	37	39458
378	38	40048
378	39	38910
378	40	40837
378	41	41508
378	42	42971
378	43	43301
378	44	43788
378	45	44012
378	46	44997
378	47	46152
378	48	47942
378	49	49769
378	50	52536
378	51	53667
378	52	55718
378	53	58629
378	54	58818
378	55	60106
378	56	61428
378	57	65491
378	58	67930
378	59	71755
378	60	74740
378	61	78141
378	62	82375
378	63	87997
378	64	93540
378	65	99950
378	66	105481
378	67	114899
378	68	123069
378	69	134615
378	70	148537
378	71	165833
378	72	184831
378	73	212429
378	74	244905
378	75	286070
378	76	332683
378	77	395155
378	78	472358
378	79	558150
378	80	665032
378	81	792210
378	82	945435
378	83	1132011
378	84	1350665
378	85	1606099
378	86	1904889
378	87	2250975
378	88	2654846
378	89	3112183
378	90	3623111
378	91	4217136
378	92	4893423
378	93	5631434
378	94	6447804
378	95	7356233
378	96	8334023
378	97	9392807
378	98	10531721
378	99	11754652
378	100	13045061
378	101	14406031
378	102	15836817
378	103	17357876
378	104	18936918
378	105	20524212
378	106	22153706
378	107	23798418
378	108	25465977
378	109	27144593
378	110	28847737
378	111	30566832
378	112	32314237
378	113	34014577
378	114	35690453
378	115	37349040
378	116	39032146
378	117	40675484
378	118	42271242
378	119	43827772
378	120	45321270
378	121	46794547
378	122	48229753
378	123	49628179
378	124	50972353
378	125	52256058
378	126	53523091
378	127	54697700
378	128	55809011
378	129	56828271
378	130	57807123
378	131	58678182
378	132	59496345
378	133	60243525
378	134	60894865
378	135	61407773
378	136	61891510
378	137	62336050
378	138	62686600
378	139	63015932
378	140	63216665
378	141	63355105
378	142	63402920
378	143	63325288
378	144	63147343
378	145	62906527
378	146	62588670
378	147	62223998
378	148	61827835
378	149	61307383
378	150	60785147
378	151	60134751
378	152	59456703
378	153	58776362
378	154	58040182
378	155	57322308
378	156	56673953
378	157	56074292
378	158	55526308
378	159	55081092
378	160	54601055
378	161	54070064
378	162	53598699
378	163	53119152
378	164	52609671
378	165	52112010
378	166	51562733
378	167	51033063
378	168	50490248
378	169	49925121
378	170	49339339
378	171	48746170
378	172	48124050
378	173	47512018
378	174	46818939
378	175	46094904
378	176	45374464
378	177	44596691
378	178	43767301
378	179	42869671
378	180	41902694
378	181	40949313
378	182	39970391
378	183	38909892
378	184	37853569
378	185	36761501
378	186	35626745
378	187	34475741
378	188	33308150
378	189	32111960
378	190	30893542
378	191	29740225
378	192	28594188
378	193	27426358
378	194	26276246
378	195	25135946
378	196	24019235
378	197	22947985
378	198	21888868
378	199	20859714
378	200	19870614
378	201	18899540
378	202	17968564
378	203	17068367
378	204	16212463
378	205	15400487
378	206	14617610
378	207	13865565
378	208	13164449
378	209	12520004
378	210	11906749
378	211	11328071
378	212	10782629
378	213	10252952
378	214	9759856
378	215	9304232
378	216	8884612
378	217	8484424
378	218	8110422
378	219	7766921
378	220	7435097
378	221	7121589
378	222	6842676
378	223	6577490
378	224	6321219
378	225	6088665
378	226	5860672
378	227	5628512
378	228	5425319
378	229	5211481
378	230	5010590
378	231	4814044
378	232	4619615
378	233	4446132
378	234	4275451
378	235	4101395
378	236	3940036
378	237	3767897
378	238	3607796
378	239	3443855
378	240	3294353
378	241	3138172
378	242	2989437
378	243	2835577
378	244	2690179
378	245	2555267
378	246	2421752
378	247	2290139
378	248	2161183
378	249	2041858
378	250	1924162
378	251	1810434
378	252	1707117
378	253	1605633
378	254	1509780
378	255	1424830
378	256	1344549
378	257	1269642
378	258	1193137
378	259	1128059
378	260	1064729
378	261	1005324
378	262	959638
378	263	917468
378	264	876064
378	265	842182
378	266	802692
378	267	766492
378	268	730880
378	269	701670
378	270	676578
378	271	644440
378	272	614826
378	273	591566
378	274	573350
378	275	546521
378	276	525230
378	277	505130
378	278	487198
378	279	464865
378	280	444297
378	281	427614
378	282	413967
378	283	396972
378	284	380831
378	285	362935
378	286	351400
378	287	336753
378	288	319398
378	289	308035
378	290	295853
378	291	282548
378	292	268382
378	293	255867
378	294	243364
378	295	232161
378	296	225012
378	297	217635
378	298	205756
378	299	195349
378	300	188029
378	301	182298
378	302	172859
378	303	160981
378	304	149456
378	305	137834
378	306	125496
378	307	114036
378	308	101731
378	309	90346
378	310	77040
378	311	68489
